90.71106042691333,99.15149440870745,2000.0,8.440433981794115
90.52135273557742,99.13138138336174,2005.0,8.610028647784318
90.32485680397582,99.11029728109044,2010.0,8.78544047711462
90.12392467519717,99.0878282382315,2015.0,8.963903563034322
89.91967905435571,99.06432987042376,2020.0,9.14465081606805
89.71103884594409,99.03934987909638,2025.0,9.32831103315229
89.49668792681017,99.02118313167313,2030.0,9.524495204862959
89.27965888196748,98.99374364105509,2035.0,9.714084759087612
89.06847613796717,98.9730174199554,2040.0,9.90454128198823
88.8715939424892,98.9513737153674,2045.0,10.079779772878197
88.66571623201854,98.92707114210899,2050.0,10.261354910090446
88.45301223666937,98.90326062742409,2055.0,10.450248390754723
88.24112905701313,98.8802740046942,2060.0,10.639144947681075
88.02214444151024,98.85769619264336,2065.0,10.835551751133124
87.79851395582982,98.83579881206086,2070.0,11.03728485623104
87.57002032244084,98.81416926446533,2075.0,11.244148942024495
87.33651124234103,98.78527810600275,2080.0,11.448766863661717
87.10001791462844,98.76463763580932,2085.0,11.664619721180884
86.86382311105899,98.7368285057924,2090.0,11.873005394733411
86.6470357084746,98.70965813270593,2095.0,12.062622424231321
86.42622804883705,98.68281678874003,2100.0,12.25658873990298
86.19656003138383,98.65658498117301,2105.0,12.460024949789187
85.9602827347434,98.63058597885029,2110.0,12.67030324410689
85.72026381699628,98.60486759000872,2115.0,12.884603773012444
85.47498369561961,98.5792475608387,2120.0,13.104263865219082
85.22448360770122,98.54790870879923,2125.0,13.32342510109801
84.96804683855197,98.52251007769893,2130.0,13.554463239146955
84.71901175002449,98.49170936797961,2135.0,13.772697617955117
84.48266094700449,98.46116645164366,2140.0,13.978505504639173
84.24261066916438,98.43073140588912,2145.0,14.188120736724741
83.99429481978805,98.40015008489468,2150.0,14.405855265106624
83.74133520918781,98.36551499353037,2155.0,14.624179784342559
83.48176672598304,98.33492184689467,2160.0,14.853155120911637
83.21654450964057,98.3003601582963,2165.0,15.08381564865573
82.946141898942,98.2658926653669,2170.0,15.319750766424903
82.68816239371242,98.23123018461676,2175.0,15.543067790904345
82.43466244437204,98.19648314805265,2180.0,15.761820703680613
82.1773818471283,98.16143779756982,2185.0,15.984055950441515
81.9120854338482,98.12332446874392,2190.0,16.211239034895712
81.64195800516572,98.08757292938026,2195.0,16.44561492421454
81.36498682156363,98.04910102217164,2200.0,16.684114200608008
81.08079829747768,98.01019625709556,2205.0,16.929397959617873
80.80318656600296,97.97094827457505,2210.0,17.167761708572087
80.53989206896361,97.93106771889435,2215.0,17.391175649930744
80.26810963411576,97.8893718496961,2220.0,17.621262215580344
79.99205104410012,97.84727750507832,2225.0,17.8552264609782
79.70856982291224,97.80543995132918,2230.0,18.09687012841694
